World,Ranking Global,ExpPoints,Name,Level,Vocation,Achievement,Guild,Quota,Highscore Global,Highscore Vocation,Achievement Global,Achievement Vocation,PVP,Guild Exp,Guild Rank
09,2693,792235942,Jebbat,177,warrior,211,Lost Lake,0,0,0,0,0,71,42210292,14
23,2694,792041998,Alucard,177,warrior,212, ,0,0,0,0,0,20,0,0
34,2695,789631333,Rlung,176,warrior,173,X Reunion,0,0,99,0,0,0,49039657,5
09,2696,788408373,Capetao,176,wizard,314,F L U X O,0,0,0,0,51,0,2369042,69
36,2697,788259431,Elchapo,176,wizard,264,Princess,0,0,63,0,56,0,111321691,2
07,2698,786767463,Mimeyaw,176,wizard,282,Zelt,0,0,0,0,63,0,0,0
35,2699,786512298,Thunder,176,wizard,296,Mafia Br,0,0,74,76,37,0,378618441,2
02,2700,786242598,Nigonic,176,wizard,298, ,0,0,0,0,72,0,0,0
15,2701,785635902,Mobagame,176,wizard,325,Y O U,0,0,0,0,64,0,396899359,3
33,2702,785008921,Haades,176,warrior,310,Sweet3sour,0,0,0,100,63,0,20274548,11
37,2703,784852172,Shotnik,176,wizard,86,Sumsel,0,0,60,0,0,0,817005,49
37,2704,784637927,Berudu,176,warrior,277,Beast Mode,0,0,0,0,87,0,193647090,1
15,2705,784415492,Iduu,176,warrior,260,Rip W10,1,0,0,0,0,92,878458572,1
35,2706,783737758,Subzero,176,warrior,220,Guardioes,0,0,80,0,0,0,3750748,18
37,2707,782935187,Jollycia,176,warrior,174,Beast Mode,10,0,0,0,0,30,193647090,1
02,2708,782892069,Lamorte,176,warrior,373,Pau Mole,0,0,0,46,31,0,0,0
33,2709,782795707,Elektro,176,wizard,268,L A N L A,0,0,77,0,72,0,113475823,3
35,2710,781447452,Ergenekon,176,warrior,74, ,0,0,81,0,0,0,0,0
34,2711,781111130,Rose,176,wizard,190,X Reunion,0,0,53,0,84,0,49039657,5
07,2712,779701330,Astorlive,176,wizard,363,Last Mercy,0,0,0,29,10,0,13266198,31
37,2713,779088861,Misterwong,176,wizard,276,Nusantara,0,0,61,0,56,0,2811211,25
15,2714,778401718,Xiaofenz,176,warrior,353,All Of One,0,0,0,0,65,0,20901316,23
15,2715,778279155,Jacksparaw,176,warrior,362,Nostalgila,0,0,0,85,51,0,0,0
37,2716,778012533,Wizking,176,wizard,298, ,0,0,62,0,44,0,0,0
15,2717,778008782,Deritaku,176,wizard,368,Rip W10,0,0,0,73,32,0,878458572,1
34,2718,777956813,Arfmpr,176,warrior,251,Legend W17,0,0,100,0,78,0,30617725,8
02,2719,777238997,Sekaici,176,warrior,363,Avatar War,0,0,0,54,35,0,566030220,2
23,2720,776659702,Tobiass,176,warrior,309,Disciples,0,0,0,0,96,0,0,0
07,2721,775865070,Skunkbeard,176,wizard,414, ,0,0,0,12,5,0,0,0
35,2722,774817054,Rosi,176,wizard,268,Br Comanda,0,0,75,0,56,0,17502651,7
35,2723,774444239,Zumbity,176,warrior,202,Br Comanda,0,0,82,0,0,0,17502651,7
23,2724,774206978,Brakaminix,176,warrior,387,P E A C E,0,0,0,34,26,0,41404016,13
36,2725,774102172,Danillo,176,warrior,380,Team Gi,0,0,100,25,14,0,0,0
36,2726,773921745,Macykate,176,wizard,315,The Hunter,0,0,64,89,29,0,11548652,18
15,2727,773387422,Snx,176,warrior,339,Kawasaki,0,0,0,0,87,0,166138253,6
01,2728,773306692,Tobime,176,warrior,350,2nd,0,0,0,87,52,0,124603480,8
37,2729,773154237,Wildwiz,176,wizard,255,Beast Mode,0,0,63,0,74,0,193647090,1
35,2730,773101188,Kamildbwa,176,warrior,233,Ekipa,0,0,83,0,94,0,2113649,30
32,2731,772612123,Bossmoba,175,warrior,388,Solo Army,0,0,0,40,29,0,338461959,2
07,2732,772084985,Lauxin,175,warrior,322,Last Mercy,0,0,0,74,46,0,13266198,31
33,2733,771149315,Singcronic,175,warrior,269,M I X U E,0,0,0,0,91,0,735005,86
32,2734,770617685,Melqueen,175,wizard,337,Haoxiangni,0,0,0,0,48,0,134602058,5
34,2735,769833117,Syahira,175,wizard,273,Asgard,0,0,54,85,30,0,81839505,4
09,2736,769395463,Awesome,175,warrior,275,S W A T,10,0,0,0,0,46,25787976,23
32,2737,769109268,Kyouka,175,warrior,154,Sl Player,5,0,0,0,0,86,38605065,15
01,2738,768123854,Javascript,175,warrior,386,Red Label,5,0,0,50,29,62,7197228,73
33,2739,767860365,Eletro,175,warrior,231, ,5,0,0,0,0,77,0,0
07,2740,767672535,Gnd,175,warrior,335,Last Mercy,0,0,0,52,33,0,13266198,31
15,2741,767210879,Revdecaa,175,warrior,180,Night Sect,5,0,0,0,0,63,0,0
33,2742,767181459,Lothaipak,175,wizard,209,8 Dewa,0,0,78,0,0,0,156051651,2
36,2743,766988622,Miss,175,wizard,219,Alcatraz,0,0,65,0,78,0,3956790,30
23,2744,766600131,Src,175,wizard,293,M A R S,0,0,0,0,81,0,0,0
09,2745,766578258,Carleedz,175,wizard,383,New Born,0,0,0,25,14,0,43573161,13
36,2746,766363957,Irdina,175,wizard,230,The Lord,0,0,66,0,70,0,263804,78
01,2747,765146865,Fighter,175,warrior,373,Ltu Team 1,0,0,0,59,37,0,4707944,82
01,2748,764871796,Cfh,175,warrior,270,Sri Gala,5,0,0,0,0,65,102755498,9
11,2749,764400374,Datukqila,175,warrior,247,Th3 Army,1,0,0,0,0,94,0,0
35,2750,764254492,Junz,175,warrior,239,New Star,0,0,84,0,89,0,544357335,1
33,2751,763505239,Josefinium,175,wizard,217,H O N O R,0,0,79,0,0,0,5123924,28
36,2752,763139733,Raimislt,175,wizard,158,Lietuviu,0,0,67,0,0,0,185148334,1
34,2753,763065459,Holy,175,wizard,123,Team One,0,0,55,0,0,0,1211638,39
07,2754,763028071,Missping,175,warrior,323,Last Mercy,0,0,0,71,45,0,13266198,31
32,2755,761312798,Nezha,175,warrior,374,Om Om,0,0,0,57,41,0,30810084,18
02,2756,759708539,Supervisor,175,warrior,313,Gothsterz,0,0,0,0,80,0,859851517,1
09,2757,759264417,Charro,175,warrior,233,M V P,10,0,0,0,0,29,13915659,35
09,2758,758298108,Supemaan,175,wizard,328, ,0,0,0,90,43,0,0,0
09,2759,756250852,Redhoodies,175,warrior,259,Lost Lake,10,0,0,0,0,26,42210292,14
15,2760,755402452,Mzsot,175,warrior,365,Kawasaki,0,0,0,79,46,0,166138253,6
33,2761,755075209,Shuura,174,wizard,278,L A N L A,0,0,80,0,61,0,113475823,3
07,2762,754296722,Lovechuu,174,warrior,197,Last Mercy,15,0,0,0,0,22,13266198,31
33,2763,753369879,Hippie,174,warrior,226,H O N O R,5,0,0,0,0,75,5123924,28
15,2764,752904676,Soulhell,174,warrior,200, ,5,0,0,0,0,64,0,0
15,2765,752408030,Shuoyu,174,warrior,359,Seelacor,0,0,0,90,60,0,0,0
32,2766,752040214,Gedit,174,wizard,299,I Am Fine,0,0,0,0,99,0,713848785,1
36,2767,750949427,Bbq,174,warrior,264,Est2021,0,0,0,0,94,0,17862408,8
15,2768,750924815,Xsyinz,174,wizard,344,Limitless,5,0,0,0,41,66,0,0
32,2769,749342988,Blackjelly,174,warrior,341, ,0,0,0,0,68,0,0,0
32,2770,749295253,Pinocchio,174,warrior,337,Haoxiangni,0,0,0,0,74,0,134602058,5
34,2771,748063348,Redfive,174,warrior,213,X Reunion,15,0,0,0,0,19,49039657,5
34,2772,747668380,Mi,174,wizard,259,Game Over,0,0,56,0,43,0,48111925,6
35,2773,747610422,Wthiiago,174,warrior,211,Br Comanda,0,0,85,0,0,0,17502651,7
07,2774,747542022,Godpeach,174,wizard,276,Life Alone,0,0,0,0,76,0,192421753,2
23,2775,747140550,Esse,174,warrior,232,Angkor Kh,8,0,0,0,0,39,41856276,12
34,2776,746995908,Olivir,174,wizard,323,Icecreams,0,0,57,41,13,0,1893012,27
36,2777,746636796,Makoto,174,warrior,284,The Hunter,0,0,0,0,78,0,11548652,18
09,2778,746470972,Dexte,174,warrior,189,M V P,10,0,0,0,0,38,13915659,35
15,2779,746396431,Wolfleo,174,warrior,349,Rip W10,0,0,0,0,71,0,878458572,1
09,2780,746320581,Ravd,174,wizard,361,Level Up,0,0,0,40,20,0,4398312,57
36,2781,746058795,Zenxiers,174,warrior,278, ,0,0,0,0,83,0,0,0
36,2782,744531601,Stenlyboyz,174,wizard,237,Blaclover,0,0,68,0,65,0,8338676,21
01,2783,744241837,Dunno,174,warrior,336,T6tiau,0,0,0,0,72,0,33030886,22
09,2784,744202143,Grudge,174,wizard,286, ,0,0,0,0,84,0,0,0
37,2785,744116875,Mafiarush,174,wizard,264,F A K E,0,0,64,0,67,0,20192254,6
09,2786,743738261,Wen,174,warrior,228, ,15,0,0,0,0,15,0,0
11,2787,743652888,Khoikhnlor,174,wizard,396,Legendary1,0,0,0,39,15,0,6099433,63
35,2788,743442825,Azymuut,174,warrior,250,Mafia Br,0,0,86,0,78,0,378618441,2
01,2789,743073316,Myuxf,174,wizard,446,Dead End,0,0,0,16,8,0,21901493,35
09,2790,742336123,Nxr,174,wizard,302,F U C E K,0,0,0,0,63,0,0,0
07,2791,741197781,Prgy,174,warrior,450,World18,0,0,0,5,4,0,58177357,13
33,2792,740951233,Krattoss,174,wizard,224, ,0,0,81,0,0,0,0,0
32,2793,739734435,Xlucifersx,174,warrior,256,Javanesse,5,0,0,0,0,60,316044660,3
23,2794,739635372,Jansenxx,174,warrior,355, ,0,0,0,67,46,0,0,0
23,2795,739045400,Rocky,174,warrior,329,Toxic Pro,0,0,0,0,66,0,3765027,53
33,2796,738678460,Tamahagane,174,wizard,250,The Prayer,0,0,82,0,86,0,34317780,8
07,2797,736485583,Zupper,173,wizard,302,Immortals,0,0,0,0,44,0,99124772,6
07,2798,735696195,Queenywar,173,warrior,320,Last Mercy,0,0,0,77,49,0,13266198,31
01,2799,735572644,Pofix,173,wizard,357,S T A R,0,0,0,79,33,0,0,0
33,2800,735011780,Onestar,173,wizard,216,8 Dewa,0,0,83,0,0,0,156051651,2
37,2801,734663977,Hornning,173,wizard,241,B L I T Z,0,0,65,0,85,0,27759629,4
15,2802,734228426,Jeee,173,warrior,189,Kawasaki,5,0,0,0,0,61,166138253,6
37,2803,733867658,Evilcry,173,wizard,241,R B P F,0,0,66,0,86,0,0,0
09,2804,733718772,Unie,173,wizard,312,Spg 969,0,0,0,0,55,0,0,0
35,2805,733124281,Kentzo,173,warrior,280,New Bie,0,0,87,100,54,0,4437580,15
01,2806,732927213,Xiiang,173,warrior,318, ,15,0,0,0,94,23,0,0
37,2807,732353267,Mryatz,173,wizard,206,Sumsel,0,0,67,0,0,0,817005,49
11,2808,732016316,Novhia,173,wizard,383,The Master,15,0,0,62,26,12,0,0
33,2809,731674638,Nisa,173,wizard,154,Nisatillah,0,0,84,0,0,0,35752146,7
07,2810,731406703,Xrindukaux,173,warrior,374,Of Unisol,0,0,0,22,15,0,299009013,1
35,2811,731057912,Batenkingz,173,wizard,138,Br Comanda,0,0,76,0,0,0,17502651,7
32,2812,730667305,KINGONE,173,warrior,346,Haoxiangni,0,0,0,96,64,0,134602058,5
23,2813,730610553,Saintfan,173,warrior,371,Enjoy,0,0,0,48,33,0,194635315,3
34,2814,730578402,Frieren,173,wizard,273,L A N L A,0,0,58,86,29,0,91116146,3
11,2815,730575417,Zydek,173,wizard,349, ,0,0,0,0,52,0,0,0
01,2816,730456706,Sembomba,173,warrior,370,Brazucas,0,0,0,68,40,0,29162977,28
32,2817,730130623,Dresky,173,warrior,214,I Am Fine,5,0,0,0,0,55,713848785,1
09,2818,729790820,Kinshy,173,warrior,207,M V P,5,0,0,0,0,54,13915659,35
11,2819,728313927,Adoy,173,warrior,415,Legends Id,0,0,0,22,15,0,11234414,49
34,2820,727435376,Xkai,173,wizard,202, ,0,0,59,0,79,0,0,0
33,2821,726039532,Kmstore,173,wizard,287,L A N L A,0,0,85,0,55,0,113475823,3
15,2822,725712688,Fairlady,173,wizard,376,Deadlysinz,0,0,0,60,28,0,36420969,17
02,2823,723890043,Playman,173,wizard,344,Gothsterz,0,0,0,76,26,0,859851517,1
36,2824,723762176,Greatboys,173,wizard,278,Sun Shine,0,0,69,0,48,0,16608688,9
35,2825,723579584,Wisteria,173,wizard,216,S26gold,0,0,77,0,87,0,872358,43
07,2826,723557887,Temparik,173,wizard,287,In Neraka,0,0,0,0,60,0,0,0
33,2827,722162216,Crowzero,173,wizard,148,Ex Guild,0,0,86,0,0,0,0,0
33,2828,722087090,Lsgodhand,173,wizard,262,Thungsim,0,0,87,0,76,0,560814,99
33,2829,721705980,Pinkyboy,173,wizard,194,8 Dewa,0,0,88,0,0,0,156051651,2
02,2830,721224913,Xtroyer,173,warrior,321,R T F,0,0,0,0,71,0,45275170,11
33,2831,720531705,Devillzz,172,wizard,294,L A N L A,0,0,89,0,49,0,113475823,3
37,2832,720328409,Paduka,172,wizard,256,Sumsel,0,0,68,0,72,0,817005,49
33,2833,719281953,Dorby,172,wizard,256, ,0,0,90,0,81,0,0,0
15,2834,718951075,Overtunes,172,wizard,310, ,0,0,0,0,84,0,0,0
35,2835,718382077,Srpink,172,wizard,145,Mafia Br,0,0,78,0,0,0,378618441,2
01,2836,718218259,Johmartins,172,wizard,322,Akatsuk,0,0,0,0,58,0,44011303,18
02,2837,717884373,Mirowizz,172,wizard,319, ,0,0,0,0,50,0,0,0
36,2838,717635222,Indraku,172,warrior,247,Imperio,15,0,0,0,0,23,2272218,34
33,2839,716370602,Accretiaa,172,warrior,406, ,0,0,0,31,18,0,0,0
02,2840,715538097,Blackrolls,172,wizard,301, ,0,0,0,0,67,0,0,0
33,2841,715217907,Xinzhie,172,wizard,319, ,0,0,91,91,32,0,0,0
09,2842,714446573,Xeraphim,172,warrior,304,Etern1ty,0,0,0,0,91,0,0,0
35,2843,714262910,Anzera,172,warrior,155,Br Comanda,0,0,88,0,0,0,17502651,7
36,2844,714004957,Chiechiea,172,warrior,281,Rudeboyz,0,0,0,0,79,0,12366203,15
02,2845,713734220,Lasnrang,172,wizard,342,Avatar War,0,0,0,79,28,0,566030220,2
01,2846,713494443,Davldx,172,warrior,347,Dead End,0,0,0,94,57,0,21901493,35
07,2847,713107104,Putrisetan,172,wizard,331, ,0,0,0,57,22,0,0,0
09,2848,712789514,Sunquan,172,warrior,311,Together,0,0,0,0,77,0,16595604,30
23,2849,712396129,Meiye,172,wizard,363,P E A C E,0,0,0,61,19,0,41404016,13
35,2850,711741264,Ongki,172,wizard,255,New Bie,0,0,79,0,63,0,4437580,15
01,2851,711698801,Yuanlian,172,warrior,390,Sri Gala,0,0,0,43,24,0,102755498,9
36,2852,711447063,Kuromi,172,wizard,254,A 1 M,0,0,70,0,59,0,117919,92
11,2853,711143803,Cieluna,172,wizard,386, ,0,0,0,51,24,0,0,0
09,2854,710783055,Labasco,172,wizard,289,Y A K U Za,0,0,0,0,79,0,5857852,53
15,2855,710591743,Evilkingz,172,wizard,336,Raid Team,0,0,0,0,49,0,0,0
11,2856,709678649,Lightingz,172,warrior,332,G3n3r4ti0n,0,0,0,0,97,0,0,0
32,2857,709563086,Silverwiz,172,wizard,336, ,0,0,0,0,49,0,0,0
35,2858,708608197,Ripperpl,172,warrior,302,Ekipa,0,0,89,70,38,0,2113649,30
11,2859,707971248,Morfina,172,warrior,404, ,0,0,0,31,21,0,0,0
07,2860,707663244,Bellinez,172,wizard,255,Last Mercy,5,0,0,0,0,82,13266198,31
02,2861,707575144,Vulcanobr,172,warrior,196,R T F,5,0,0,0,0,95,45275170,11
07,2862,706984936,Kekaii,172,wizard,296,Last Mercy,0,0,0,0,51,0,13266198,31
33,2863,706698414,Xingfei,172,wizard,312, ,15,0,92,98,36,25,0,0
35,2864,704740738,Tiozao,172,wizard,140,Br Comanda,0,0,80,0,0,0,17502651,7
35,2865,702856778,Dedina,171,warrior,202,Guardioes,0,0,90,0,0,0,3750748,18
11,2866,699152140,Gaf,171,warrior,387, ,0,0,0,50,29,0,0,0
35,2867,698819396,Quelianne,171,wizard,271,New Bie,0,0,81,0,55,0,4437580,15
09,2868,698736406,Jambo,171,warrior,124,S W A T,5,0,0,0,0,61,25787976,23
09,2869,698561795,Rustyyzero,171,warrior,243,Tajudien,5,0,0,0,0,70,3531562,61
35,2870,697868335,Fransisco,171,warrior,167,New Bie,0,0,91,0,0,0,4437580,15
02,2871,697822805,Yoshiii,171,warrior,346,Hazemaze,0,0,0,74,49,0,0,0
23,2872,697728665,Angryolo,171,wizard,277,Toxic Pro,10,0,0,0,0,47,3765027,53
37,2873,697320127,Fiiii,171,wizard,229, ,0,0,69,0,92,0,0,0
15,2874,696739875,Beatrix,171,warrior,418,Admiral,0,0,0,24,16,3,0,0
15,2875,696286138,Rinaa,171,warrior,361,Kawasaki,0,0,0,89,54,0,166138253,6
32,2876,695440040,Xcoolz,171,warrior,251,Serenity35,10,0,0,0,0,44,1505486,97
36,2877,694055541,Silverwar,171,warrior,247,Rudeboyz,5,0,0,0,0,61,12366203,15
37,2878,693744159,Pengganggu,171,wizard,205,Unexpected,0,0,70,0,0,0,12392779,10
09,2879,692843533,Aturin,171,warrior,318,Os Insanos,0,0,0,0,57,0,27148021,21
02,2880,692785425,Mranthoroy,171,warrior,242,Dream Team,10,0,0,0,0,39,186655044,4
09,2881,692424221,Cybershots,171,wizard,281, ,0,0,0,0,97,0,0,0
36,2882,692246809,Xils,171,wizard,221,Blaclover,0,0,71,0,76,0,8338676,21
34,2883,690492316,Mexcanix,171,warrior,242,X Reunion,0,0,0,0,88,0,49039657,5
35,2884,690445748,Hiruzen,171,warrior,253, ,0,0,92,0,72,0,0,0
15,2885,688085340,Belov,171,warrior,351,C I V I L,0,0,0,0,69,0,2570859,81
15,2886,687219345,Brasta,170,wizard,346,Seelacor,0,0,0,0,39,0,0,0
34,2887,686957068,Hyperdone,170,wizard,181,Game Over,0,0,60,0,93,0,48111925,6
01,2888,685196769,Ozx,170,wizard,328, ,0,0,0,0,50,0,0,0
11,2889,684863169,Sock,170,wizard,325,N O V A,0,0,0,0,73,0,11968854,48
35,2890,684841035,Fodao,170,warrior,242,Br Comanda,0,0,93,0,86,0,17502651,7
11,2891,683956689,Floryn,170,wizard,268,Legends Id,15,0,0,0,0,24,11234414,49
01,2892,683582545,Powerwiz,170,wizard,290,B J M,0,0,0,0,97,0,334771207,2
15,2893,683101188,Xyro,170,wizard,171, ,10,0,0,0,0,48,0,0
07,2894,682667321,Hercules,170,wizard,145,Swordfishz,5,0,0,0,0,86,51237574,17
15,2895,681969099,Chibin,170,warrior,419, ,0,0,0,22,15,0,0,0
15,2896,681228885,Chasie,170,wizard,230,Hakka,5,0,0,0,0,89,464833013,2
11,2897,680339555,Cosz,170,warrior,341, ,0,0,0,0,82,0,0,0
37,2898,680218476,Tuagu,170,warrior,285,H Y D R A,10,0,0,0,81,23,81994266,3
36,2899,680074122,Magia,170,wizard,321,Imperio,0,0,72,78,26,0,2272218,34
35,2900,679460855,Prometheus,170,warrior,224,Blackbulls,0,0,94,0,0,0,148504530,4
09,2901,679251208,Fenix,170,warrior,355,D A M A I,0,0,0,45,23,0,96204444,6
02,2902,678128521,Viar,170,wizard,320,Friend,0,0,0,0,49,0,0,0
15,2903,677853907,Lordmencer,170,wizard,327, ,0,0,0,0,60,0,0,0
37,2904,677194632,Filo,170,wizard,241,H Y D R A,0,0,71,0,88,0,81994266,3
32,2905,677132973,Nezuko,170,warrior,307,Haoxiangni,5,0,0,0,0,68,134602058,5
11,2906,676966360,Accesories,170,wizard,284, ,5,0,0,0,0,61,0,0
11,2907,676932041,Migic,170,warrior,182,Born2kill,10,0,0,0,0,27,0,0
38,2908,676189442,Dayangku,170,wizard,208,Limit,15,6,1,19,3,19,5855,88
01,2909,675424556,Gankplank,170,wizard,340,Sri Gala,0,0,0,0,41,0,102755498,9
02,2910,674863006,Asa,170,warrior,354,V4lkyrie,0,0,0,64,42,0,12539321,29
33,2911,674158999,Alesha,170,warrior,177,Admiral,0,0,0,0,0,47,2257050,50
37,2912,673588339,Pio,170,wizard,279, ,0,0,72,0,53,0,0,0
32,2913,673225472,Network,170,warrior,357, ,0,0,0,83,55,0,0,0
34,2914,673139412,Conqeuror,170,wizard,240,L A N L A,0,0,61,0,54,0,91116146,3
36,2915,672611199,Elninoo,170,warrior,297,Rudeboyz,0,0,0,0,73,0,12366203,15
11,2916,672312957,Bloder,170,wizard,262, ,5,0,0,0,0,80,0,0
07,2917,672288492,Ryuzenki,170,warrior,324,Of Unisol,0,0,0,66,41,0,299009013,1
09,2918,671529032,Edotensei,169,wizard,249,Itz Force,10,0,0,0,0,45,0,0
35,2919,671405946,Poze,169,wizard,196,Br Comanda,0,0,82,0,0,0,17502651,7
36,2920,671392389,Eyedoctor,169,wizard,295,Sun Shine,0,0,73,0,39,0,16608688,9
35,2921,670817032,Jm,169,warrior,211,Blackbulls,0,0,95,0,0,0,148504530,4
23,2922,670593674,Microsoft,169,wizard,354,Enjoy,5,0,0,69,22,84,194635315,3
34,2923,670063107,Baltasar,169,wizard,269,Bkg,0,0,62,92,33,0,313719,71
23,2924,669150209,Hdc,169,warrior,407,Enjoy,0,0,0,22,14,0,194635315,3
23,2925,668746798,Evilboyz,169,warrior,338,Handler0ne,0,0,0,92,58,0,2743451,62
33,2926,668517622,Delicia,169,wizard,197,Dark Lord,0,0,93,0,0,0,4820686,30
07,2927,667847485,Dreamgirl,169,warrior,308,Of Unisol,0,0,0,0,62,0,299009013,1
34,2928,667139780,Grace,169,wizard,162, ,0,0,63,0,0,0,0,0
34,2929,666732958,Atomic,169,warrior,255,Game Over,0,0,0,0,71,0,48111925,6
09,2930,666539567,Matisyahid,169,wizard,283, ,0,0,0,0,94,0,0,0
07,2931,665970341,Dudu,169,warrior,365,Av3ng3rs,0,0,0,27,19,0,3591968,67
35,2932,665628712,Jenz,169,wizard,304,New Star,0,0,83,68,32,0,544357335,1
01,2933,664925193,Greensky,169,warrior,373,2nd,0,0,0,61,35,0,124603480,8
02,2934,664808170,Srmuzan,169,warrior,193,Mr T E A M,5,0,0,0,0,94,7019680,38
02,2935,664267096,Alaw,169,warrior,250,Avatar War,10,0,0,0,0,37,566030220,2
02,2936,662880746,Spectrea,169,warrior,349, ,0,0,0,68,46,0,0,0
34,2937,662807613,Mrkillers,169,warrior,309,N I N J A,0,0,0,54,39,0,92713160,2
35,2938,661945299,Acaykingz,169,warrior,336, ,0,0,96,40,21,0,0,0
33,2939,661093329,Thinker,169,warrior,227,Venice,5,0,0,0,0,57,4161950,37
33,2940,660798481,Arkercasco,169,warrior,336,Sweet3sour,0,0,0,70,45,0,20274548,11
33,2941,659989897,Dii,169,warrior,254,Admiral,1,0,0,0,0,56,2257050,50
23,2942,659528754,Moew,169,wizard,373,Toxic Pro,14,0,0,47,15,24,3765027,53
15,2943,658885195,Wethermon,169,warrior,273,Night Sect,15,0,0,0,0,25,0,0
09,2944,657769376,Hakaii,169,warrior,175,F L U X O,5,0,0,0,0,77,2369042,69
36,2945,657765988,Kelindahau,169,wizard,165,The Lord,0,0,74,0,0,0,263804,78
35,2946,657562819,Malignun,169,wizard,192,Br Comanda,0,0,84,0,0,0,17502651,7
33,2947,657267754,Ratuyana,169,warrior,218,L A N L A,20,0,0,0,0,2,113475823,3
09,2948,656954488,Selungsung,169,warrior,224,R A J A,5,0,0,0,0,49,1876643,76
09,2949,656437519,Raditz,169,warrior,305,Undead Pwr,0,0,0,0,89,0,11095563,41
33,2950,656288652,Kingroxasz,169,wizard,224,The Prayer,0,0,94,0,0,0,34317780,8
33,2951,655635353,Babyponti,168,wizard,205,Eternity,0,0,95,0,0,0,0,0
07,2952,654975750,Mgscrews,168,warrior,283,Jiwa Kacau,0,0,0,0,94,0,0,0
33,2953,652566965,Zonlin,168,wizard,278,Awoo Banar,0,0,96,0,63,0,829149,80
35,2954,652258238,Whisproes,168,warrior,192,New Bie,0,0,97,0,0,0,4437580,15
32,2955,651274135,Soulflash,168,warrior,336,I Am Fine,0,0,0,0,77,0,713848785,1
09,2956,650591355,Sentaocang,168,warrior,346,Eva King,0,0,0,55,31,0,129144952,4
37,2957,649340726,Bellamy,168,warrior,243,Abgkacak,10,0,0,0,0,36,668157,59
07,2958,649044852,Ragner,168,wizard,354, ,0,0,0,36,15,0,0,0
07,2959,647116517,Hdjhd,168,warrior,377,Last Mercy,0,0,0,21,14,0,13266198,31
33,2960,645934403,Emizunu,168,wizard,254,E Class,0,0,97,0,82,0,38334335,6
33,2961,645815610,Latte,168,wizard,289,Main Land,0,0,98,0,54,0,8219455,19
35,2962,645121807,Hugoboss,168,warrior,226,New Hunter,0,0,98,0,0,0,4961453,13
01,2963,645043760,Falconx,168,wizard,292,Akatsuk,0,0,0,0,95,0,44011303,18
34,2964,645022710,Sorry,168,warrior,240,X Reunion,0,0,0,0,92,0,49039657,5
23,2965,645010527,Arrives,168,warrior,179,Enjoy,10,0,0,0,0,49,194635315,3
37,2966,644887996,Oio,168,wizard,330, ,0,0,73,64,25,0,0,0
37,2967,643771994,Sardin,168,warrior,306,Snitch V,15,0,0,100,61,11,2673182,27
37,2968,643326403,Prosecutor,168,wizard,261,Beast Mode,5,0,74,0,70,63,193647090,1
15,2969,643258434,Classmil,168,warrior,159,Y O U,5,0,0,0,0,83,396899359,3
15,2970,641584820,Veil,168,warrior,356, ,0,0,0,96,62,0,0,0
37,2971,641077572,Silvia,168,wizard,241,Full House,0,0,75,0,87,0,6162444,16
35,2972,641055701,Zerefbrwar,168,warrior,325,Imortais,0,0,99,47,23,0,4082720,16
15,2973,640504019,Drkiller,167,wizard,319, ,0,0,0,0,73,0,0,0
15,2974,640071474,Vionictz,167,warrior,233,Deadlysinz,10,0,0,0,0,41,36420969,17
02,2975,639753340,Naysonbr,167,warrior,352,R T F,0,0,0,66,44,0,45275170,11
36,2976,639633722,Mrbo,167,wizard,139,Princess,0,0,75,0,0,0,111321691,2
09,2977,638237648,Longs,167,warrior,268,S W A T,5,0,0,0,0,60,25787976,23
23,2978,637472364,Shinbad,167,warrior,410,Enjoy,0,0,0,18,12,0,194635315,3
23,2979,635803757,Xiaoyenn,167,wizard,218,The Last,5,0,0,0,0,59,10067606,37
23,2980,634505486,Nashe,167,warrior,319,S W A T,0,0,0,0,80,0,6791308,44
09,2981,634455854,Tyrone,167,wizard,285,26 Niggas,0,0,0,0,85,0,0,0
35,2982,633736222,Verbal,167,warrior,252,Guardioes,0,0,100,0,75,0,3750748,18
01,2983,633416087,Windrawp,167,warrior,150,Sri Gala,5,0,0,0,0,98,102755498,9
37,2984,633251958,Heavyblood,167,warrior,273,Beast Mode,0,0,0,0,94,0,193647090,1
09,2985,632171341,Kenpachi,167,warrior,330,M V P,5,0,0,86,45,65,13915659,35
15,2986,631905554,Babyrabbit,167,wizard,389,Blackpinky,0,0,0,49,20,0,2002909,95
36,2987,631312539,Troboss,167,warrior,221,A 1 M,5,0,0,0,0,54,117919,92
01,2988,631153137,Timek,167,warrior,346,B J M,0,0,0,95,59,0,334771207,2
32,2989,630769084,Soulife,167,wizard,336,I Am Fine,0,0,0,0,50,0,713848785,1
23,2990,629606304,Andryan,167,warrior,364,P E A C E,0,0,0,60,42,0,41404016,13
02,2991,629373029,Superpooh,167,wizard,321,V4lkyrie,0,0,0,0,48,0,12539321,29
01,2992,627546180,Chalino,167,wizard,179,Re Start,5,0,0,0,0,84,7663147,69
37,2993,627492790,Nads,167,wizard,209, ,0,0,76,0,0,0,0,0
34,2994,627161165,Cowgirl,167,warrior,287, ,0,0,0,69,47,0,0,0
38,2995,627124339,Mgkopasus,167,warrior,204,Spears,0,7,6,21,18,0,19649346,1
35,2996,626000680,Gargasi,167,wizard,205,Green Man,0,0,85,0,99,0,0,0
